gene,gene_symbol_clean,univariate_candidate_rank,univariate_candidate_source,in_univariate_candidate_set,dfi_univ_rank,dfi_univ_coef,dfi_univ_hr_per_sd,dfi_univ_p,dfi_univ_q,dfi_univ_c_index,os_univ_rank,os_univ_coef,os_univ_hr_per_sd,os_univ_p,os_univ_q,os_univ_c_index,dfi_full_conditional_selected,dfi_full_conditional_rank,dfi_full_conditional_coef,dfi_full_conditional_hr_per_sd,dfi_full_conditional_p,dfi_full_conditional_c_index,os_full_conditional_selected,os_full_conditional_rank,os_full_conditional_coef,os_full_conditional_hr_per_sd,os_full_conditional_p,os_full_conditional_c_index,dfi_true_mb_n_configs,dfi_true_mb_algorithms,dfi_true_mb_alphas,dfi_true_mb_mean_rank,os_true_mb_n_configs,os_true_mb_algorithms,os_true_mb_alphas,os_true_mb_mean_rank,nested_dfi_conditional_selected_folds,nested_dfi_conditional_selection_frequency,nested_dfi_conditional_mean_rank,nested_dfi_conditional_plus_clinical_selected_folds,nested_dfi_conditional_plus_clinical_selection_frequency,nested_dfi_conditional_plus_clinical_mean_rank,nested_dfi_elasticnet_selected_folds,nested_dfi_elasticnet_selection_frequency,nested_dfi_elasticnet_mean_rank,nested_dfi_gsmb_selected_folds,nested_dfi_gsmb_selection_frequency,nested_dfi_gsmb_mean_rank,nested_dfi_iamb_selected_folds,nested_dfi_iamb_selection_frequency,nested_dfi_iamb_mean_rank,nested_dfi_univtop10_selected_folds,nested_dfi_univtop10_selection_frequency,nested_dfi_univtop10_mean_rank,nested_os_conditional_selected_folds,nested_os_conditional_selection_frequency,nested_os_conditional_mean_rank,nested_os_conditional_plus_clinical_selected_folds,nested_os_conditional_plus_clinical_selection_frequency,nested_os_conditional_plus_clinical_mean_rank,nested_os_elasticnet_selected_folds,nested_os_elasticnet_selection_frequency,nested_os_elasticnet_mean_rank,nested_os_gsmb_selected_folds,nested_os_gsmb_selection_frequency,nested_os_gsmb_mean_rank,nested_os_iamb_selected_folds,nested_os_iamb_selection_frequency,nested_os_iamb_mean_rank,nested_os_univtop10_selected_folds,nested_os_univtop10_selection_frequency,nested_os_univtop10_mean_rank,nested_any_max_selection_frequency,nested_any_total_selected_folds,dfi_os_both_univariate_available,dfi_os_same_direction,dfi_os_both_nominal_p05,dfi_os_both_fdr_q10,combined_univ_rank_score,rna_evidence_priority_score,rna_evidence_tier
NSMF_3,NSMF,,,False,3723.0,0.0488786884116558,1.0500929545686406,0.5384773447128066,0.7230379538505084,0.5004456990046056,3488.0,0.0583147449862929,1.0600485881876127,0.5107062019079189,0.7317969491479795,0.5117933956984089,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7211.0,1.0,low_rna_evidence
LOC119876347,LOC119876347,,,False,3725.0,0.0513367047872472,1.0526772750967808,0.5388202749799975,0.7230379538505084,0.4900460555638092,3535.0,0.0604620070859992,1.062327235896287,0.5206516067487343,0.7362603443382421,0.49020548492844,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7260.0,1.0,low_rna_evidence
SLC35F2_3,SLC35F2,,,False,3726.0,0.0540712140462372,1.0555597701608177,0.5388675307251178,0.7230379538505084,0.5340959738523251,3772.0,0.0484927592429087,1.049687771258635,0.590675674147088,0.7829240493558163,0.5341808587191172,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7498.0,1.0,low_rna_evidence
LRP4_3,LRP4,,,False,3731.0,0.0483232929075762,1.0495098995908518,0.5399287300273998,0.723571066774859,0.5306046649829149,2808.0,0.0841368742149978,1.0877777723484594,0.3317612497087446,0.590356026427538,0.5497721276085392,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6539.0,1.0,low_rna_evidence
GFPT2_3,GFPT2,,,False,3732.0,-0.056652807060876,0.9449220826964068,0.5413516279563022,0.7252835315598904,0.5080968652503343,2464.0,-0.1072179112132083,0.898329895502635,0.2643346123613971,0.5362794108632104,0.5265851123370913,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6196.0,1.0,low_rna_evidence
CACNB1_3,CACNB1,,,False,3735.0,0.0507650149984748,1.052075642237802,0.5419980090821354,0.7255662772183874,0.5032684593671074,1221.0,0.1583367023598791,1.1715605955233548,0.0709809993048679,0.290667482820917,0.5373790677220757,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4956.0,1.0,low_rna_evidence
SPIC_3,SPIC,,,False,3736.0,-0.0499199404237138,0.9513055825739412,0.5421742742944297,0.7256079688094615,0.5195364730352102,2178.0,-0.1122739735913156,0.893799346535435,0.2116408581035726,0.4856908906686338,0.5476533141440794,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5914.0,1.0,low_rna_evidence
PLXNB3_3,PLXNB3,,,False,3738.0,0.0551309021998615,1.056678927218709,0.5427474875862771,0.7259864734968928,0.5209478532164612,1554.0,0.1536838394549551,1.166122146677493,0.1129840167865295,0.3635264375370964,0.5437754857279923,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5292.0,1.0,low_rna_evidence
ABHD3_3,ABHD3,,,False,3740.0,-0.0562875133453281,0.94526731984754,0.5431103493259708,0.7260046580729642,0.5150051998217204,2684.0,-0.1003448689907335,0.904525421470886,0.3092157286057491,0.575937384316379,0.5271447989126089,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6424.0,1.0,low_rna_evidence
LOC119867070_3,LOC119867070,,,False,3739.0,0.0499372943778206,1.0512051778346,0.5430379115371782,0.7260046580729642,0.5200193136235329,3046.0,0.0758481936384606,1.0787987932064735,0.3916222650328017,0.6426696068790222,0.5156712241144958,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6785.0,1.0,low_rna_evidence
H1-0_3,H1-0,,,False,3742.0,0.0514902987898995,1.0528389724305165,0.5433418861018064,0.7260046580729642,0.5199078888723815,3886.0,0.0442939915085289,1.0452896159912082,0.6301678411372806,0.8106161463003144,0.5195490525305829,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7628.0,1.0,low_rna_evidence
LOC100683303_3,LOC100683303,,,False,3741.0,0.052171425666264,1.0535563336303857,0.5432180603033128,0.7260046580729642,0.5008171148417768,4960.0,0.001566641694944,1.0015678695191474,0.9867305562959192,0.9945162100331952,0.4906052610538098,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8701.0,1.0,low_rna_evidence
CACNA1S_3,CACNA1S,,,False,3744.0,0.050659851564459,1.051965008167851,0.5439546455827897,0.7264351570282982,0.5210964195513297,2050.0,0.1139570922993905,1.1207040370191983,0.1894366346959284,0.4620405724290936,0.5133125449748142,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5794.0,1.0,low_rna_evidence
ZDHHC14_3,ZDHHC14,,,False,3746.0,0.0511725515243057,1.0525044888693489,0.5448616925798455,0.7272579986383415,0.5219135343931065,3793.0,0.0488980343500219,1.0501132697987263,0.5959227790100766,0.7854906268871248,0.5172303510034381,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7539.0,1.0,low_rna_evidence
AFAP1L2_3,AFAP1L2,,,False,3745.0,0.0546665877893898,1.056188409851513,0.5448391879988776,0.7272579986383415,0.5133709701381667,4323.0,0.0296596196697126,1.0301038471857284,0.7557370473963447,0.873944534336924,0.5053170224674183,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8068.0,1.0,low_rna_evidence
TMEM126A_3,TMEM126A,,,False,3747.0,0.0569990576386922,1.0586548127596962,0.5450510320116372,0.7273165625989287,0.51203387312435,3154.0,0.0782635738223102,1.081407651858337,0.4197042323649764,0.6653523024175276,0.5343407691692652,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6901.0,1.0,low_rna_evidence
SLC17A7_3,SLC17A7,,,False,3748.0,0.0477276899416314,1.048884994498004,0.5453785943765126,0.727559490897162,0.541227157926014,3874.0,0.0417915348823857,1.042677094289917,0.6247982938649624,0.8063994500064048,0.5413768289757735,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7622.0,1.0,low_rna_evidence
LOC102156194_3,LOC102156194,,,False,3749.0,0.0487873901705303,1.0499970873051931,0.5457637822676646,0.7278791441286538,0.5206507205467241,4576.0,0.0172377312412298,1.017387158290071,0.847188948112534,0.9256872247733108,0.5151515151515151,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8325.0,1.0,low_rna_evidence
SQLE_3,SQLE,,,False,3750.0,0.0521534588797201,1.053537404778673,0.5460086984837331,0.7280115979783108,0.5210221363838954,2492.0,0.1059176003018596,1.1117302664938913,0.2694214827113003,0.5402051905468456,0.5389781722235548,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6242.0,1.0,low_rna_evidence
CCNA1_3,CCNA1,,,False,3751.0,-0.0490293591314235,0.9521531748979454,0.5471867417949922,0.7293878189749295,0.5264819491903134,3910.0,-0.0428507334495075,0.9580543848678084,0.6370344022819177,0.8139498580176642,0.5170304629407532,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7661.0,1.0,low_rna_evidence
MAP3K9_3,MAP3K9,,,False,3752.0,-0.0516943647278255,0.9496190595737984,0.5476533906635211,0.72981528606546,0.5118853067894815,3349.0,-0.0649623900140108,0.9371027071343264,0.4688478638887078,0.6998887246671314,0.5263052690493324,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7101.0,1.0,low_rna_evidence
FAH_3,FAH,,,False,3756.0,0.0491052170414336,1.0503308576316883,0.5491306106262918,0.7310045402373426,0.5210221363838954,2204.0,0.1090870517154612,1.1152594313625364,0.2149711018754133,0.4876080766678949,0.5337011273686736,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5960.0,1.0,low_rna_evidence
CCDC146_3,CCDC146,,,False,3755.0,-0.0521186195352496,0.949216264572452,0.5490726409895162,0.7310045402373426,0.4994800178279602,2390.0,-0.1071531129865599,0.898388107572808,0.2494373081507809,0.5218353727003785,0.5258655153114256,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6145.0,1.0,low_rna_evidence
GADD45B_3,GADD45B,,,False,3754.0,0.0519667318222778,1.0533406992048713,0.5490382202835741,0.7310045402373426,0.5020799286881593,3715.0,0.0530515887556771,1.0544840432358502,0.5705778058894784,0.7679378275766868,0.5051571120172703,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7469.0,1.0,low_rna_evidence
ZNF567_3,ZNF567,,,False,3753.0,0.0524328790446566,1.0538318255057115,0.5488532956469081,0.7310045402373426,0.5176793938493537,4548.0,0.0197389464369285,1.0199350475916984,0.8336074394024613,0.9164549685603136,0.5073159030942672,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8301.0,1.0,low_rna_evidence
CACNA1C_3,CACNA1C,,,False,3758.0,-0.0507471528557214,0.9505189761595554,0.5495379919564675,0.7311575198995043,0.5101025107710593,1998.0,-0.1216663724293077,0.885443727669754,0.1817087909149782,0.4545791315586399,0.5280243063884225,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5756.0,1.0,low_rna_evidence
LOC609048_3,LOC609048,,,False,3759.0,-0.0492210482672333,0.951970674970876,0.5503743961662211,0.7320755469090463,0.5125167137126727,4208.0,-0.0316849679495153,0.9688117407585164,0.7168058759251223,0.8516359460725551,0.5141120972255537,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7967.0,1.0,low_rna_evidence
ARHGAP44_3,ARHGAP44,,,False,3761.0,0.0520296822504185,1.0534070095399743,0.5510224625177492,0.7324474537573302,0.5163422968355371,2536.0,0.102803269283937,1.108273356216901,0.2797924122619465,0.5509863226447228,0.53282161989286,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6297.0,1.0,low_rna_evidence
REEP1_3,REEP1,,,False,3762.0,0.0480836200291131,1.0492583906733786,0.5512121832819437,0.7324474537573302,0.5239934630812658,3429.0,0.0614617239863731,1.0633897934276044,0.490707544795541,0.7155257287774001,0.5234668585592068,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7191.0,1.0,low_rna_evidence
PLD1_3,PLD1,,,False,3763.0,-0.047254118090827,0.95384497752538,0.5512399536977668,0.7324474537573302,0.525479126429951,3833.0,-0.0455471205809924,0.9554745789939084,0.6092973816582529,0.7948048286697793,0.5101143359718557,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7596.0,1.0,low_rna_evidence
LOC119878825,LOC119878825,,,False,3764.0,0.0492644440347376,1.0504981119714731,0.5523010680146141,0.7336624176602206,0.5213935522210668,3071.0,0.074465682685931,1.0773083725581163,0.3960509232622125,0.6446792513129908,0.5292236347645318,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6835.0,1.0,low_rna_evidence
COL11A1_3,COL11A1,,,False,3768.0,-0.0544912153401891,0.9469668276027188,0.5529964113850299,0.7338062783771627,0.5168622790075769,2548.0,-0.1035288788826654,0.9016499837217832,0.2814252411629135,0.5522473335222009,0.5295434556648277,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6316.0,1.0,low_rna_evidence
GPNMB_3,GPNMB,,,False,3766.0,-0.0474925845748421,0.9536175445859384,0.552851794876186,0.7338062783771627,0.523473480909226,3509.0,-0.0558596457709132,0.9456718556205552,0.5141379633465277,0.7325989788351777,0.5319421124170465,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7275.0,1.0,low_rna_evidence
ALDH1A2_3,ALDH1A2,,,False,3765.0,0.0489121906928691,1.050128135667425,0.552725993132597,0.7338062783771627,0.5041969989600357,3849.0,0.0441300562463529,1.0451182702091522,0.6166776264705843,0.8010881092109435,0.4910849924042536,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7614.0,1.0,low_rna_evidence
GCNT1_3,GCNT1,,,False,3767.0,0.0464580672900158,1.0475541513631146,0.5528768554263471,0.7338062783771627,0.5010399643440796,3933.0,0.0389741395741306,1.0397435950903204,0.6415803601720362,0.8156373762675263,0.5041176940913089,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7700.0,1.0,low_rna_evidence
LOC119863891_3,LOC119863891,,,False,3769.0,0.0470618002401118,1.0481867852730549,0.5535308203859102,0.7341617573495897,0.5062397860644778,4225.0,0.0299154591206495,1.0303674221033938,0.7209473014435278,0.853033421020574,0.4983609178859838,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7994.0,1.0,low_rna_evidence
FSTL5_3,FSTL5,,,False,3770.0,-0.0504893962772083,0.9507640102568808,0.5535579650415906,0.7341617573495897,0.5201678799584014,4882.0,-0.0034985313092787,0.9965075814207788,0.9620445111418904,0.9852975329187734,0.507715679219637,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8652.0,1.0,low_rna_evidence
GMPR_3,GMPR,,,False,3771.0,0.0486681210767533,1.0498718625719905,0.5537355522763037,0.7342025355029219,0.5199078888723815,3628.0,0.0523864624531697,1.053782911359594,0.5463121530218678,0.7529109054876898,0.5233869033341328,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7399.0,1.0,low_rna_evidence
DDX25_3,DDX25,,,False,3772.0,0.05344984426367,1.0549040809497745,0.5544329198382116,0.7349322903475765,0.5160080225820829,4211.0,0.0344051384577063,1.0350038416584166,0.7175428786215503,0.8518750306473046,0.5023986567522187,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7983.0,1.0,low_rna_evidence
FBLIM1_3,FBLIM1,,,False,3773.0,-0.0512852349953792,0.9500076564534158,0.5549965758020463,0.7354844630294809,0.5007428316743426,4109.0,-0.037380506230963,0.963309520328996,0.6900159070519178,0.839329543668262,0.5037179179659391,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7882.0,1.0,low_rna_evidence
IGFBPL1_3,IGFBPL1,,,False,3775.0,-0.0523388089846517,0.9490072801747164,0.555617247991651,0.7359168847571537,0.5192393403654731,1991.0,-0.1301786491713676,0.8779385739110502,0.1804882565208615,0.4532603127093459,0.5484128887822819,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5766.0,1.0,low_rna_evidence
GNAO1_3,GNAO1,,,False,3774.0,-0.049268504073911,0.9519254995064894,0.5555505654949624,0.7359168847571537,0.49974000891398,4813.0,-0.0065391871027714,0.9934821468536372,0.9423551712572752,0.9789685967767248,0.4776924922043655,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8587.0,1.0,low_rna_evidence
ARMCX1_3,ARMCX1,,,False,3776.0,-0.0494940435366819,0.9517108269502093,0.5560529838726067,0.736298972288939,0.5196107562026445,3097.0,-0.074836507923286,0.9278951774376,0.4026171277282082,0.650011507472083,0.530822739266011,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6873.0,1.0,low_rna_evidence
HSPB7_3,HSPB7,,,False,3788.0,0.0497722143126605,1.0510316591379791,0.5599332786049733,0.7383388551761283,0.513742385975338,1916.0,0.1243171324421744,1.1323749268880516,0.1665574264126157,0.4346488163168469,0.5166306868153834,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5704.0,1.0,low_rna_evidence
PRSS53_3,PRSS53,,,False,3790.0,0.0433434767703039,1.0442965248541456,0.5601396119406227,0.7383388551761283,0.5259248254345565,2953.0,0.0662041503356298,1.0684448182707809,0.3654815426611922,0.6186459825289009,0.5261853362117215,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6743.0,1.0,low_rna_evidence
PLCE1_3,PLCE1,,,False,3787.0,-0.0486593139590149,0.9525055797825516,0.5597640685659615,0.7383388551761283,0.5204278710444213,3183.0,-0.0720302761312096,0.930502723362188,0.4253903221011674,0.6681945412962531,0.5324218437674902,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6970.0,1.0,low_rna_evidence
MPO_3,MPO,,,False,3781.0,0.0484765040745402,1.049670708545858,0.5586123693963667,0.7383388551761283,0.5192021987817561,3271.0,0.0672849699767123,1.0696002387038523,0.4449527442517965,0.6797782523160445,0.5100743583593188,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7052.0,1.0,low_rna_evidence
CARMIL1_3,CARMIL1,,,False,3793.0,-0.0485489477090712,0.9526107100527528,0.5602128781990888,0.7383388551761283,0.5207250037141584,3391.0,-0.0637871548363061,0.938204670607158,0.4795909424467593,0.7071526724369793,0.5285040377388662,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7184.0,1.0,low_rna_evidence
S100A9_3,S100A9,,,False,3783.0,-0.0462496740404181,0.954803542770054,0.5589222481228545,0.7383388551761283,0.4982172039815777,3482.0,-0.0576339466270203,0.943995436912906,0.5083302317486948,0.7299400226144384,0.5128328136243704,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7265.0,1.0,low_rna_evidence
